"","bacc","specificity","sensitivity","threshold","beta0","beta1","beta2","beta3","beta4"
"1",0.820332283367303,0.910505836575875,0.73015873015873,0.359237818331104,-13.80763467655,-25.1839278849875,35.6599219120964,0.0482353951534676,5.32336563257254
"2",0.790686183682293,0.898832684824903,0.682539682539683,0.357096866669238,-13.2002168353558,-22.5395849089207,32.6803014337967,0.0478230523561566,5.33326728927852
"3",0.83830523130134,0.898832684824903,0.777777777777778,0.317716505236313,-14.9073863637551,-24.1457188247045,35.7604525150117,0.0459550890437794,6.27376637542136
"4",0.84834167129887,0.88715953307393,0.80952380952381,0.354822105438454,-11.5355985752362,-19.1954671108754,27.9443731850944,0.0518942405583108,5.22958396174287
"5",0.832623062195047,0.8715953307393,0.793650793650794,0.361942572838415,-11.552274275639,-19.3303267194478,28.0474589517016,0.0536509038684679,5.31274844595176
"6",0.878142177753073,0.883268482490272,0.873015873015873,0.330969967877091,-14.3828069519748,-20.9360013441822,32.391795118812,0.0523250438278447,5.89454150445541
"7",0.825149774566117,0.824902723735409,0.825396825396825,0.301674525433468,-14.7014912293796,-22.7367400650461,34.1102370153678,0.0470592414069066,7.37923621039987
"8",0.860478043357421,0.863813229571984,0.857142857142857,0.329404667105679,-13.9946143770439,-21.6767869385822,32.530832818834,0.0507436887113723,6.53326018517917
"9",0.802359335433265,0.922178988326848,0.682539682539683,0.34845113918847,-16.6623934051754,-22.8390468545468,36.2917576283148,0.0547847135854216,6.71993956926881
"10",0.860323636588228,0.879377431906615,0.841269841269841,0.316981753589228,-13.6667325190023,-21.4138777323917,32.0766469351634,0.0496865067197036,5.85395320643796
"11",0.812550182199988,0.894941634241245,0.73015873015873,0.350562454404702,-14.7649925935633,-22.4119021718477,34.0287341342117,0.0527972129809264,6.20263934136399
"12",0.850287196590699,0.891050583657588,0.80952380952381,0.370781702419745,-15.057054552342,-23.0745069809497,34.9759202026305,0.0522602075616725,6.05458821548462
"13",0.820486690136496,0.894941634241245,0.746031746031746,0.384056563574821,-12.8393604844076,-20.2501584874121,30.0693607030952,0.0583138358192393,5.96574683760155
"14",0.866160212463714,0.891050583657588,0.841269841269841,0.312286325781903,-14.3047705326382,-21.1212599104709,32.3912288565879,0.0465178689812638,6.57355242254635
"15",0.840559570131555,0.8715953307393,0.80952380952381,0.330249883397803,-19.2494768034582,-27.2515430600729,42.7754537125012,0.0495081268200855,8.06432718837796
"16",0.844450620715212,0.879377431906615,0.80952380952381,0.333505262873385,-13.1865902896185,-20.6858793797269,30.9556913082522,0.0541526654706138,5.39714816891053
"17",0.856278179235378,0.88715953307393,0.825396825396825,0.318500580234982,-14.208573475209,-21.9949076177698,33.0407769784663,0.0470440467523105,6.72543812262013
"18",0.844450620715212,0.879377431906615,0.80952380952381,0.338312242074519,-12.1895092529855,-17.4690183290573,27.0596060026877,0.0549263802181194,5.3583634348664
"19",0.820332283367303,0.910505836575875,0.73015873015873,0.362227991362214,-12.8990418971037,-20.5213004997307,30.490294639893,0.0525868248459336,5.61468504490235
"20",0.836514112778704,0.879377431906615,0.793650793650794,0.33887130335804,-11.9172325541521,-17.1610079869324,26.4982124302407,0.0585599152337189,5.09858773976476
"21",0.826014452473596,0.937743190661479,0.714285714285714,0.366894560078775,-12.5373370899967,-20.9354823125297,30.5672047172694,0.0475476967834429,5.28976718003133
"22",0.818139707244766,0.731517509727626,0.904761904761905,0.214760407747568,-12.9594566044277,-23.1261597410683,32.82603753322,0.0477507886437343,5.98773052505662
"23",0.860014823049843,0.910505836575875,0.80952380952381,0.322560762046007,-12.8471192540485,-17.6117910440478,27.8559536046442,0.051887317337782,5.64601357368021
